,name,ufc_record,nickname,height,reach,weight,stance,DOB,SLpM,SApM,Str_Acc_pct,Str_Def_pct,TD_Avg,TD_Acc_pct,TD_Def_pct,Sub_Avg
974,Alexandre Ferreira, 18-6-0,CACARECO," 5' 7""", --,0.0, Orthodox," Apr 25, 1979",2.57,8.14,60.0,42.0,0.0,0.0,0.0,0.0
975,Cezar Ferreira, 13-8-0,MUTANTE," 6' 1"""," 78""",0.5, Southpaw," Feb 15, 1985",1.9,2.44,42.0,53.0,2.69,53.0,84.0,0.5
976,Diego Ferreira, 17-4-0,," 5' 9"""," 74""",0.8, Orthodox," Jan 18, 1985",4.7,3.38,37.0,56.0,0.81,24.0,66.0,0.8
977,Erisson Ferreira da Silva, 10-1-0,GATO," 5' 7""", --,0.0,," May 03, 1991",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,Scott Ferrozzo, 4-2-0,THE PITBULL," 5' 11""", --,0.0, Orthodox," Apr 26, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,Timo Feucht, 8-1-0,," 6' 3"""," 79""",0.0, Orthodox," Jan 18, 1996",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,Drew Fickett, 42-21-0,THE MASTER," 5' 10"""," 70""",2.2, Orthodox," Dec 14, 1979",2.33,2.29,41.0,57.0,1.3,35.0,30.0,2.2
981,Scott Fiedler, 0-1-0,," 6' 4""", --,0.0, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,Ron Fields, 28-32-1,KILLING," 6' 2""", --,0.0, Orthodox," Nov 18, 1974",0.33,2.64,33.0,11.0,0.0,0.0,0.0,0.0
983,Deiveson Figueiredo, 20-2-1,DEUS DA GUERRA," 5' 5"""," 68""",2.1, Orthodox," Dec 18, 1987",3.24,3.4,56.0,49.0,1.54,52.0,58.0,2.1
984,Francisco Figueiredo, 12-3-1 (1 NC),SNIPER," 5' 6"""," 68""",0.0, Southpaw," Oct 23, 1989",1.93,2.07,54.0,76.0,4.0,66.0,100.0,0.0
985,Anthony Figueroa, 11-8-1,," 5' 4""", --,0.0, Orthodox, --,2.37,3.77,48.0,49.0,0.0,0.0,58.0,0.0
986,Edwin Figueroa, 9-5-0,EL FEROZ," 5' 7"""," 69""",0.6, Orthodox," Jul 31, 1984",2.57,3.06,39.0,51.0,0.2,100.0,37.0,0.6
987,Paulo Filho, 23-6-3,," 5' 8""", --,1.6, Southpaw," May 24, 1978",1.86,1.67,48.0,66.0,2.4,32.0,42.0,1.6
988,Andre Fili, 21-8-0 (1 NC),TOUCHY," 5' 11"""," 74""",0.2, Orthodox," Jun 25, 1990",3.8,3.86,36.0,52.0,2.5,50.0,68.0,0.2
989,Mirko Filipovic, 35-11-2 (1 NC),CRO COP," 6' 2"""," 73""",0.3, Southpaw," Sep 10, 1974",2.11,1.89,50.0,63.0,0.19,40.0,78.0,0.3
990,Brady Fink, 2-3-0,," 6' 0""", --,3.6, Orthodox, --,1.69,1.69,41.0,61.0,3.63,25.0,0.0,3.6
991,Jesse Finney, 5-1-0,," 6' 0""", --,0.0,," Jul 11, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,Jan Finney, 11-12-0,CUDDLES," 5' 8""", --,0.0, Orthodox, --,2.16,8.75,28.0,42.0,0.77,11.0,25.0,0.0
993,Luigi Fioravanti, 26-15-0,," 5' 8"""," 70""",0.9, Orthodox," Jan 22, 1981",2.23,2.21,42.0,69.0,3.76,63.0,67.0,0.9
994,Manon Fiorot, 7-1-0,THE BEAST," 5' 7"""," 65""",0.0, Orthodox," Feb 17, 1990",8.0,1.98,50.0,80.0,1.75,100.0,100.0,0.0
995,Luiz Firmino, 19-8-0,BUSCAPE," 5' 6""", --,0.9, Orthodox," Mar 18, 1982",1.23,1.22,50.0,51.0,3.86,45.0,20.0,0.9
996,Spencer Fisher, 24-9-0,THE KING," 5' 7"""," 68""",0.8, Southpaw," May 09, 1976",3.17,3.03,43.0,64.0,0.67,30.0,60.0,0.8
997,Chris Fishgold, 18-4-1,," 5' 8"""," 68""",1.3, Orthodox," Jun 06, 1992",2.01,2.7,32.0,46.0,2.59,46.0,44.0,1.3
998,Bryanna Fissori, 2-4-0,," 5' 4""", --,0.0,, --,1.4,1.2,46.0,57.0,2.0,25.0,50.0,0.0
999,Jon Fitch, 30-7-1 (1 NC),," 6' 0"""," 74""",0.8, Orthodox," Feb 24, 1978",2.61,1.65,50.0,54.0,3.6,51.0,56.0,0.8
1000,Isi Fitikefu, 6-0-0,DOXZ," 5' 10""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Rafael Fiziev, 9-1-0,ATAMAN," 5' 8"""," 71""",0.0, Switch," Mar 05, 1993",4.67,4.17,57.0,55.0,0.84,50.0,100.0,0.0
1002,Colin Fletcher, 14-8-0,THE FREAKSHOW," 6' 2""", --,0.0, Orthodox," Jan 08, 1983",3.1,2.97,34.0,62.0,0.0,0.0,27.0,0.0
1003,AJ Fletcher, 7-0-0,THE GHOST," 5' 9""", --,0.0,," Feb 18, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,Jimmy Flick, 16-5-0,THE BRICK," 5' 7"""," 68""",7.2, Orthodox," Sep 07, 1990",1.99,2.3,58.0,50.0,1.81,50.0,0.0,7.2
1005,Luke Flores, 9-2-0,," 6' 0"""," 73""",1.2, Southpaw," Mar 17, 1988",1.56,1.88,44.0,60.0,0.0,0.0,40.0,1.2
1006,Ty Flores, 7-3-0,BIG MEDICINE," 6' 3"""," 73""",0.0, Switch," Dec 22, 1993",2.0,7.8,37.0,25.0,1.0,9.0,0.0,0.0
1007,Alejandro Flores, 17-3-0,EL GALLITO," 5' 10"""," 73""",0.0, Orthodox," Aug 06, 1991",3.66,2.02,40.0,54.0,0.0,0.0,0.0,0.0
1008,Kenny Florian, 14-6-0,KENFLO," 5' 10"""," 74""",1.3, Southpaw," May 26, 1976",2.41,1.85,40.0,63.0,2.22,33.0,60.0,1.3
1009,Cody Floyd, 2-0-0,, --, --,0.0,," Jul 18, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Bobby Flynn, 6-4-0,, --, --,0.0,, --,0.38,0.77,25.0,0.0,0.0,0.0,0.0,0.0
1011,Caros Fodor, 11-6-0,THE FUTURE," 5' 9"""," 74""",0.0, Orthodox," Jan 07, 1984",2.76,2.83,54.0,54.0,2.1,25.0,50.0,0.0
1012,Mal Foki, 5-5-0,TWIN TIGER," 5' 7""", --,0.0, Orthodox, --,2.86,14.29,14.0,54.0,0.0,0.0,0.0,0.0
1013,Matt Foki, 5-4-0 (1 NC),TWIN TIGER," 5' 7""", --,0.0, Orthodox, --,0.0,3.37,0.0,56.0,0.0,0.0,0.0,0.0
1014,AJ Fonseca, 5-4-0,," 5' 4""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,Rob Font, 19-4-0,," 5' 8"""," 71""",0.6, Orthodox," Jun 25, 1987",5.58,3.57,43.0,61.0,1.2,40.0,53.0,0.6
1016,Claudionor Fontinelle, 10-15-1,," 5' 5""", --,0.0, Orthodox, --,2.62,10.25,42.0,28.0,0.0,0.0,0.0,0.0
1017,Jesse Forbes, 15-5-0,KID HERCULES," 6' 2"""," 75""",1.2, Southpaw," Oct 24, 1984",2.11,4.06,24.0,53.0,1.79,75.0,66.0,1.2
1018,Sterling Ford, 15-7-0,," 5' 10""", --,0.0,," Mar 12, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,Codale Ford, 11-9-0,CRUNCH TIME," 5' 9""", --,0.0,," May 13, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,Jussier Formiga, 23-8-0,," 5' 5"""," 67""",0.6, Orthodox," Apr 14, 1985",1.42,2.34,39.0,64.0,1.82,35.0,87.0,0.6
1021,Renee Forte, 8-4-0,," 5' 7"""," 71""",0.0, Orthodox," Mar 27, 1987",2.08,2.12,32.0,63.0,2.32,58.0,66.0,0.0
1022,Marcel Fortuna, 9-3-0,," 6' 1"""," 74""",0.5, Orthodox," Oct 22, 1985",3.83,4.52,46.0,64.0,0.45,8.0,75.0,0.5
1023,Brian Foster, 27-10-0,THE FOSTER BOY," 5' 9"""," 71""",1.8, Orthodox," Apr 03, 1984",3.3,1.63,39.0,65.0,3.67,60.0,37.0,1.8
1024,Xavier Foupa-Pokam, 32-22-0,PROFESSOR X," 6' 1""", --,0.0, Open Stance," Jul 03, 1982",1.47,2.5,43.0,49.0,0.0,0.0,16.0,0.0
1025,Mason Fowler, 2-0-0,," 5' 11""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,Brandon Foxworth, 18-4-0,," 5' 11""", --,0.0, Orthodox," Apr 28, 1979",1.33,4.59,32.0,50.0,0.0,0.0,0.0,0.0
1027,Hermes Franca, 24-17-0 (1 NC),," 5' 6"""," 71""",2.4, Orthodox," Aug 26, 1974",1.78,2.85,39.0,55.0,1.53,36.0,37.0,2.4
1028,Glaico Franca Moreira, 15-5-0,NEGO," 6' 0"""," 77""",0.3, Orthodox," Feb 28, 1991",2.35,3.46,42.0,47.0,2.68,42.0,76.0,0.3
1029,Francisco France, 13-5-1,KIKO," 6' 0""", --,6.1,," Jan 21, 1983",0.54,3.51,33.0,27.0,0.0,0.0,0.0,6.1
1030,John Franchi, 6-2-0,," 5' 6"""," 67""",0.3, Orthodox," Jul 16, 1982",1.83,2.59,48.0,48.0,2.68,80.0,40.0,0.3
1031,Rich Franklin, 29-7-0 (1 NC),ACE," 6' 1"""," 76""",0.7, Southpaw," Oct 05, 1974",4.1,2.07,44.0,62.0,1.31,66.0,63.0,0.7
1032,Zoila Frausto, 13-5-0,WARRIOR PRINCESS," 5' 4""", --,0.0, Orthodox, --,0.77,1.64,31.0,53.0,0.0,0.0,57.0,0.0
1033,Stephanie Frausto, 8-7-0,LIL BOVY," 5' 2"""," 61""",0.0, Orthodox," Sep 20, 1990",1.43,3.57,21.0,60.0,0.0,0.0,0.0,0.0
1034,Zane Frazier, 4-11-0,NASTY," 6' 5""", --,0.0, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,Gary Frazier, 3-3-0,," 6' 0""", --,0.0, Orthodox, --,1.5,2.77,39.0,46.0,0.0,0.0,100.0,0.0
1036,Justin Frazier, 10-3-0,THE GRIZZLY BEAR," 6' 0"""," 75""",0.0, Southpaw," Jun 15, 1989",1.11,6.11,66.0,4.0,0.0,0.0,0.0,0.0
1037,Ian Freeman, 20-7-1,THE MACHINE," 5' 11""", --,0.7, Orthodox," Nov 10, 1966",2.54,3.11,48.0,44.0,1.44,40.0,80.0,0.7
1038,Jason Freeman, 6-4-0 (1 NC),," 6' 2""", --,0.0,," Sep 02, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,Willamy Freire, 26-6-0,CHIQUERIM," 5' 8""", --,0.0,," Jul 28, 1987",1.53,0.93,37.0,62.0,0.5,100.0,73.0,0.0
1040,Patricio Freire, 26-4-0,PITBULL," 5' 5"""," 65""",0.6,," Jul 07, 1987",2.84,4.43,41.0,60.0,0.6,18.0,94.0,0.6
1041,Patricky Freire, 17-8-0,PITBULL," 5' 7"""," 71""",0.0,," Jun 01, 1986",3.06,3.34,44.0,69.0,1.26,33.0,100.0,0.0
1042,Jeremy Freitag, 6-10-0,," 6' 1""", --,1.9,, --,0.0,8.37,0.0,19.0,0.0,0.0,33.0,1.9
1043,Rafael Freitas, 3-6-0 (1 NC),CAPOEIRA, --, --,0.0, Orthodox, --,2.0,8.0,29.0,51.0,11.25,50.0,0.0,0.0
1044,Donavon Frelow, 6-3-0,," 5' 7""", --,0.0, Orthodox," Jan 20, 1985",2.4,3.2,27.0,52.0,1.0,100.0,26.0,0.0
1045,Clay French, 19-7-0,," 5' 7""", --,0.0, Southpaw," Oct 07, 1980",1.52,1.27,50.0,16.0,0.0,0.0,100.0,0.0
1046,Mike French, 9-10-0,," 5' 10""", --,1.0,," May 29, 1975",0.23,2.17,23.0,42.0,0.0,0.0,22.0,1.0
1047,Matt Frevola, 8-3-1,THE STEAMROLLA," 5' 9"""," 71""",1.1, Orthodox," Jun 11, 1990",2.73,3.49,37.0,58.0,2.58,37.0,40.0,1.1
1048,Jinh Yu Frey, 10-6-0,," 5' 3"""," 65""",0.7, Southpaw," May 20, 1985",1.79,3.35,40.0,44.0,1.06,42.0,83.0,0.7
1049,Artem Frolov, 11-0-0,," 5' 10""", --,0.0,," Sep 07, 1991",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Sarah Frota, 9-2-0,A TRETA," 5' 6"""," 69""",0.0, Southpaw," Apr 14, 1987",4.52,2.57,52.0,55.0,0.0,0.0,53.0,0.0
1051,Don Frye, 20-9-1 (1 NC),THE PREDATOR," 6' 1""", --,0.7, Orthodox," Nov 23, 1965",2.87,3.57,64.0,37.0,0.91,57.0,45.0,0.7
1052,Tony Fryklund, 14-9-1,THE FREAK," 6' 0""", --,0.5, Orthodox," Mar 26, 1971",3.49,6.5,39.0,43.0,0.0,0.0,66.0,0.5
1053,Jesse Fujarczyk, 2-2-0,THE RONIN," 6' 4""", --,0.0, Southpaw," Jan 28, 1983",1.03,4.91,33.0,38.0,0.0,0.0,25.0,0.0
1054,Katsuhisa Fujii, 9-18-1,SHAMOJI," 6' 0""", --,2.1, Orthodox," Aug 15, 1972",4.0,4.43,50.0,64.0,2.14,25.0,50.0,2.1
1055,Megumi Fujii, 26-3-0,MEGA MEGU," 5' 3""", --,12.0,," Apr 26, 1974",2.4,0.0,42.0,100.0,0.0,0.0,0.0,12.0
1056,Kazuyuki Fujita, 15-12-0,IRONHEAD," 6' 0""", --,0.6, Orthodox," Oct 16, 1970",1.05,1.99,49.0,52.0,2.78,36.0,85.0,0.6
1057,Keisuke Fujiwara, 17-12-5,," 5' 6""", --,2.5, Switch, --,0.73,1.2,44.0,47.0,0.0,0.0,23.0,2.5
1058,Riki Fukuda, 24-9-0 (1 NC),," 6' 0"""," 73""",0.0, Southpaw," Jan 06, 1981",4.24,3.71,43.0,64.0,2.17,43.0,70.0,0.0
1059,Masio Fullen, 11-7-0,LOBO," 5' 10"""," 70""",0.0, Orthodox," Oct 06, 1986",2.46,3.5,32.0,54.0,0.47,33.0,69.0,0.0
1060,Travis Fulton, 253-53-10 (1 NC),THE IRONMAN," 6' 0""", --,0.0, Orthodox," May 29, 1977",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Sam Fulton, 0-2-0,, --, --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,Masakatsu Funaki, 39-13-2,," 6' 0""", --,5.5, Southpaw," Mar 13, 1969",1.82,2.92,68.0,35.0,0.0,0.0,0.0,5.5
1063,Ricardo Funch, 9-6-0,GOLDEN BOY," 5' 10"""," 74""",0.0, Southpaw," Aug 14, 1980",2.61,3.57,65.0,40.0,1.24,18.0,60.0,0.0
1064,Katsuaki Furuki, 1-1-0,," 6' 0""", --,3.0,," Nov 10, 1980",0.27,2.67,10.0,39.0,0.0,0.0,0.0,3.0
1065,James Gabert, 6-4-0,, --, --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Gustavo Gabriel, 13-1-0,," 5' 6""", --,0.0, Orthodox," Apr 01, 1994",4.06,4.26,65.0,46.0,0.0,0.0,50.0,0.0
1067,Claudia Gadelha, 18-5-0,CLAUDINHA," 5' 4"""," 63""",0.7, Orthodox," Dec 07, 1988",3.31,4.57,41.0,57.0,3.03,42.0,58.0,0.7
1068,Alavutdin Gadjiev, 18-13-1,," 6' 2""", --,0.0, Orthodox," Jun 23, 1982",0.99,0.99,27.0,57.0,0.0,0.0,50.0,0.0
1069,Justin Gaethje, 22-3-0,THE HIGHLIGHT," 5' 11"""," 70""",0.0, Orthodox," Nov 14, 1988",7.46,7.99,59.0,55.0,0.0,0.0,69.0,0.0
1070,Sheila Gaff, 9-7-0,THE GERMAN TANK," 5' 5""", --,0.0, Orthodox," Dec 29, 1989",1.6,2.89,50.0,28.0,0.0,0.0,20.0,0.0
1071,Muin Gafurov, 16-2-0,TAJIK," 5' 7""", --,0.0,," May 17, 1996",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,Mitch Gagnon, 12-5-0,," 5' 5"""," 65""",1.9, Southpaw," Oct 10, 1984",2.76,2.21,46.0,61.0,1.16,25.0,65.0,1.9
1073,Brandon Gaines, 5-21-0,," 6' 3""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,Travis Galbraith, 18-7-0,THE GLADIATOR," 6' 0""", --,1.3, Orthodox," May 18, 1981",2.21,3.45,40.0,48.0,1.33,25.0,0.0,1.3
1075,Dave Galera, 5-1-0,SCARECROW," 5' 11""", --,2.0, Orthodox," Jan 12, 1978",1.67,0.53,69.0,33.0,0.0,0.0,14.0,2.0
1076,Zelg Galesic, 11-9-0,BENKEI," 6' 2""", --,1.3, Orthodox," Feb 16, 1979",4.86,0.61,62.0,66.0,1.3,100.0,20.0,1.3
1077,Mickey Gall, 6-3-0,," 6' 2"""," 74""",2.1, Switch," Jan 22, 1992",2.55,3.65,46.0,42.0,1.15,26.0,40.0,2.1
1078,Daniel Gallemore, 7-3-0,BIG KANSAS," 6' 5""", --,0.0,, --,3.1,6.0,41.0,52.0,0.0,0.0,0.0,0.0
1079,Tom Gallicchio, 19-10-0,DA TANK," 5' 10""", --,0.0, Southpaw," Sep 23, 1986",3.53,7.07,26.0,43.0,1.0,11.0,0.0,0.0
1080,Turrell Galloway, 8-6-0,," 5' 3""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,Eric Galvan, 0-0-0,, --, --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Andre Galvao, 5-2-0,," 5' 7""", --,2.8, Orthodox," Sep 29, 1982",2.34,1.56,52.0,58.0,2.02,27.0,0.0,2.8
1083,Marcos Galvao, 18-8-1,LORO," 5' 7""", --,1.1, Orthodox," Jun 23, 1981",1.97,3.86,32.0,61.0,2.27,28.0,88.0,1.1
1084,Lucas Gamaza, 8-4-0,, --, --,0.0,, --,7.57,6.99,31.0,45.0,0.0,0.0,0.0,0.0
1085,Joey Gambino, 9-2-0,THE RAGING WARRIOR," 5' 7""", --,0.8, Orthodox," Oct 26, 1988",2.47,2.53,35.0,51.0,0.0,0.0,42.0,0.8
1086,Manvel Gamburyan, 15-10-0 (1 NC),THE ANVIL," 5' 5"""," 67""",0.7, Orthodox," May 08, 1981",2.13,2.83,41.0,55.0,3.26,34.0,69.0,0.7
1087,Mateusz Gamrot, 18-1-0 (1 NC),GAMER," 5' 10"""," 70""",0.0, Southpaw," Dec 11, 1990",4.26,2.2,48.0,64.0,4.91,33.0,100.0,0.0
1088,Shamil Gamzatov, 14-0-0,," 6' 2"""," 76""",0.0, Orthodox," Aug 09, 1990",4.27,2.13,46.0,58.0,0.0,0.0,50.0,0.0
1089,Ariel Gandulla, 7-9-0 (1 NC),," 5' 11""", --,0.0, Orthodox," May 07, 1968",1.95,2.07,23.0,72.0,1.88,66.0,0.0,0.0
1090,Ciryl Gane, 9-0-0,BON GAMIN," 6' 4"""," 81""",0.3, Orthodox," Apr 12, 1990",5.13,2.6,54.0,63.0,0.82,21.0,100.0,0.3
1091,Sean Gannon, 2-1-0,THE CANNON," 6' 3""", --,0.0, Southpaw, --,0.0,6.38,0.0,28.0,0.0,0.0,50.0,0.0
1092,Eduardo Garagorri, 13-2-0,," 5' 9"""," 70""",0.0, Orthodox," May 28, 1989",3.42,2.36,51.0,58.0,0.48,100.0,61.0,0.0
1093,Cody Garbrandt, 12-4-0,NO LOVE," 5' 8"""," 65""",0.0, Orthodox," Jul 07, 1991",3.17,4.14,38.0,61.0,1.05,32.0,83.0,0.0
1094,Leonard Garcia, 18-13-1,BAD BOY," 5' 10"""," 68""",0.5, Orthodox," Jul 14, 1979",2.77,4.79,24.0,52.0,0.3,26.0,42.0,0.5
1095,Edgar Garcia, 14-5-0,," 5' 10"""," 71""",0.6, Orthodox," Feb 22, 1984",3.16,4.23,29.0,60.0,2.21,57.0,50.0,0.6
1096,Alejandro Garcia, 14-10-0 (1 NC),ALEX," 5' 7""", --,0.0,, --,1.22,1.14,62.0,65.0,8.55,87.0,66.0,0.0
1097,Alex Garcia, 15-6-0,THE DOMINICAN NIGHTMARE," 5' 9"""," 72""",0.1, Orthodox," Jul 14, 1987",1.81,3.03,31.0,59.0,3.72,52.0,66.0,0.1
1098,Nick Garcia, 8-3-0 (1 NC),NITRO," 5' 4""", --,5.1,, --,0.67,3.03,25.0,50.0,0.0,0.0,83.0,5.1
1099,Steve Garcia, 11-4-0,MEAN MACHINE," 6' 0"""," 75""",0.6, Southpaw," May 22, 1992",4.31,2.52,55.0,36.0,0.61,25.0,100.0,0.6
1100,Elias Garcia, 6-2-0,," 5' 5"""," 67""",1.4, Southpaw," Sep 13, 1992",1.59,5.05,27.0,50.0,0.68,14.0,33.0,1.4
1101,Rafa Garcia, 12-1-0,GIFTED," 5' 7"""," 70""",0.0, Orthodox," Aug 05, 1994",3.47,6.6,23.0,54.0,0.0,0.0,100.0,0.0
1102,Rulon Gardner, 1-0-0,," 6' 3""", --,0.0, Orthodox," Aug 16, 1971",2.05,1.45,25.0,60.0,0.75,100.0,100.0,0.0
1103,David Gardner, 18-21-0,," 5' 11""", --,0.0, Orthodox," May 17, 1977",0.17,0.34,100.0,0.0,0.0,0.0,66.0,0.0
1104,Ian Garry, 7-0-0,THE FUTURE," 6' 3""", --,0.0,," Nov 17, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,Pablo Garza, 12-4-0,THE SCARECROW," 6' 1"""," 73""",1.3, Orthodox," Sep 16, 1983",3.37,2.7,44.0,50.0,0.94,25.0,15.0,1.3
1106,Azamat Gashimov, 8-3-0,," 5' 6""", --,0.0, Orthodox," Apr 07, 1990",1.24,4.75,21.0,53.0,1.69,25.0,0.0,0.0
1107,Brian Gassaway, 29-20-2 (1 NC),," 6' 1""", --,0.0, Orthodox," Aug 07, 1972",0.34,3.65,26.0,44.0,0.0,0.0,42.0,0.0
1108,Kelvin Gastelum, 17-7-0 (1 NC),," 5' 9"""," 71""",0.1, Southpaw," Oct 24, 1991",3.52,3.24,42.0,57.0,1.16,37.0,62.0,0.1
1109,Willie Gates, 12-7-0,," 5' 8"""," 72""",0.4, Orthodox," Jan 21, 1987",1.8,4.28,38.0,38.0,0.0,0.0,67.0,0.4
1110,Melissa Gatto, 6-0-2,," 5' 5""", --,0.0, Orthodox," Feb 05, 1996",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,Louis Gaudinot, 8-4-0 (1 NC),GOODNIGHT," 5' 3"""," 63""",1.1, Orthodox," Aug 28, 1984",2.34,6.42,37.0,48.0,0.57,40.0,31.0,1.1
1112,Manuel Gaxhja, 7-0-0,," 5' 10""", --,0.0,," Jul 23, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,Charlene Gellner, 0-4-0,PRINCESS," 5' 2""", --,1.7,, --,2.01,3.24,42.0,43.0,0.0,0.0,0.0,1.7
1114,Chad George, 16-8-0,SAVAGE," 5' 6"""," 68""",1.3, Southpaw," Apr 30, 1982",1.26,1.11,50.0,65.0,3.08,46.0,0.0,1.3
1115,Paul Georgieff, 6-2-0,," 6' 2""", --,0.0, Orthodox," Sep 22, 1982",2.55,2.34,40.0,35.0,0.0,0.0,0.0,0.0
1116,Brian Geraghty, 26-18-1,DUKE," 5' 7""", --,0.0, Orthodox," Nov 04, 1980",0.47,9.77,25.0,36.0,0.0,0.0,50.0,0.0
1117,Derek Getzel, 8-5-0,THE PRETZEL," 6' 0""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,Karine Gevorgyan, 3-3-0,THE PRINCESS," 5' 4"""," 63""",0.0,," Mar 09, 1989",1.2,1.8,20.0,76.0,0.0,0.0,0.0,0.0
1119,Darrel Gholar, 5-6-0,," 5' 8""", --,0.0, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,Tiki Ghosn, 10-7-1,," 5' 10""", --,0.0, Orthodox," Feb 09, 1977",2.78,2.94,46.0,58.0,0.41,50.0,61.0,0.0
1121,Christos Giagos, 19-8-0,THE SPARTAN," 5' 10"""," 71""",0.5, Orthodox," Jan 23, 1990",2.93,2.77,41.0,50.0,3.38,41.0,50.0,0.5
1122,Joe Giannetti, 6-1-0,," 6' 0"""," 74""",0.0, Southpaw," Jul 05, 1995",1.93,2.8,38.0,40.0,1.0,16.0,0.0,0.0
1123,Nick Gibbons, 2-1-0,," 5' 10""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,James Giboo, 13-5-0,," 5' 11""", --,0.0, Orthodox," Jan 06, 1978",1.2,7.08,27.0,39.0,0.0,0.0,0.0,0.0
1125,Lance Gibson, 4-5-0,FEARLESS," 5' 9""", --,0.0, Orthodox," Nov 20, 1970",1.21,6.44,75.0,20.0,0.0,0.0,0.0,0.0
1126,Lee Gibson, 12-4-0,LETHAL," 5' 7""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,Cody Gibson, 15-7-0,THE RENEGADE," 5' 10"""," 71""",0.4, Orthodox," Sep 11, 1987",2.47,2.54,31.0,63.0,1.85,38.0,58.0,0.4
1128,Chase Gibson, 9-5-0,EL GUERO," 5' 10"""," 72""",0.0, Orthodox," Feb 07, 1990",3.13,6.4,54.0,52.0,0.0,0.0,0.0,0.0
1129,Kenny Giddens, 12-7-0,," 5' 11""", --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,Thomas Gifford, 14-9-0 (2 NC),THE YOUNG LION," 6' 1"""," 75""",0.0, Orthodox," Jul 26, 1992",3.97,6.45,37.0,37.0,0.5,33.0,33.0,0.0
1131,Joseph Gigliotti, 7-2-0,CAPO," 5' 11""", --,0.8, Orthodox," Aug 13, 1993",1.04,2.92,39.0,45.0,1.56,100.0,50.0,0.8
1132,Joey Gilbert, 2-3-0,," 5' 11""", --,0.0, Orthodox," Jun 05, 1976",0.61,4.44,42.0,31.0,0.0,0.0,0.0,0.0
1133,Trevin Giles, 14-3-0,," 6' 0"""," 74""",0.3, Orthodox," Aug 06, 1992",3.14,2.01,54.0,60.0,1.27,80.0,75.0,0.3
1134,Kultar Gill, 12-8-0,BLACK MAMBA," 6' 0""", --,0.0, Orthodox," Mar 24, 1979",1.14,0.4,50.0,41.0,1.71,66.0,38.0,0.0
1135,Jesse Gillespie, 3-2-0,, --, --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Gregor Gillespie, 14-1-0,THE GIFT," 5' 7"""," 71""",0.8, Orthodox," Nov 13, 1986",3.74,2.3,52.0,57.0,6.86,48.0,100.0,0.8
1137,Jason Gilliam, 14-9-0,," 6' 0""", --,0.0, Orthodox, --,0.79,3.14,33.0,42.0,0.0,0.0,0.0,0.0
1138,Krishaun Gilmore, 0-1-0,, --, --,0.0,, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,Alex Gilpin, 11-1-0,," 5' 7""", --,2.2, Orthodox," Mar 26, 1992",6.8,12.29,54.0,42.0,2.17,25.0,0.0,2.2
1140,Bob Gilstrap, 5-7-0,," 6' 3""", --,0.0, Orthodox, --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
